"//UTM zone 36,",Datum: WGS84,,,,,,,
"//Easting[m],","Northing[m], CH","-1.0m, CH-0.5m,","Quality,",S,"at,",HDO,"P, Time, Date",
705089.239,3621374.775,86.289,55.898,2,9,0.9,16:19.2,11/29/2018
705088.913,3621374.309,84.844,55.547,2,9,0.9,16:19.4,11/29/2018
705088.668,3621373.958,84.258,54.57,2,9,0.9,16:19.5,11/29/2018
705088.326,3621373.468,82.422,54.375,2,9,0.9,16:19.7,11/29/2018
705088.087,3621373.125,80,52.383,2,9,0.9,16:19.9,11/29/2018
705087.731,3621372.621,78.672,50.234,2,9,0.9,16:20.1,11/29/2018
705087.459,3621372.266,76.758,49.258,2,9,0.9,16:20.3,11/29/2018
705087.109,3621371.808,75.195,48.32,2,9,0.9,16:20.5,11/29/2018
705086.82,3621371.43,73.828,47.891,2,9,0.9,16:20.7,11/29/2018
705086.5,3621371.012,73.477,46.758,2,9,0.9,16:20.8,11/29/2018
705086.147,3621370.552,72.5,46.562,2,9,0.9,16:21.0,11/29/2018
705085.708,3621369.991,71.055,46.016,2,9,0.9,16:21.3,11/29/2018
705085.438,3621369.647,71.25,45,2,9,0.9,16:21.4,11/29/2018
705085.143,3621369.271,71.875,46.25,2,9,0.9,16:21.6,11/29/2018
705084.744,3621368.764,72.812,48.555,2,9,0.9,16:21.8,11/29/2018
705084.43,3621368.364,74.922,49.414,2,9,0.9,16:22.0,11/29/2018
705084.037,3621367.855,77.93,51.094,2,9,0.9,16:22.2,11/29/2018
705083.706,3621367.418,80.82,52.031,2,9,0.9,16:22.4,11/29/2018
705083.326,3621366.915,82.227,52.5,2,9,0.9,16:22.6,11/29/2018
705083.01,3621366.497,83.516,54.023,2,9,0.9,16:22.7,11/29/2018
705082.628,3621365.993,84.609,54.688,2,9,0.9,16:23.0,11/29/2018
705082.288,3621365.538,85.508,54.883,2,9,0.9,16:23.1,11/29/2018
705081.856,3621364.933,86.836,56.094,2,9,0.9,16:23.4,11/29/2018
705081.543,3621364.493,85.312,54.453,2,9,0.9,16:23.5,11/29/2018
705081.141,3621363.93,84.805,53.867,2,9,0.9,16:23.7,11/29/2018
705080.87,3621363.551,84.688,55,2,9,0.9,16:23.9,11/29/2018
705080.429,3621362.936,84.688,55.156,2,9,0.9,16:24.1,11/29/2018
705080.166,3621362.584,86.016,55.664,2,9,0.9,16:24.3,11/29/2018
705079.708,3621361.97,87.031,55.977,2,9,0.9,16:24.5,11/29/2018
705079.429,3621361.598,87.383,56.367,2,9,0.9,16:24.6,11/29/2018
705079.02,3621361.051,87.539,56.641,2,9,0.9,16:24.9,11/29/2018
705078.662,3621360.572,86.445,55.703,2,9,0.9,16:25.0,11/29/2018
705078.335,3621360.141,85.234,54.492,2,9,0.9,16:25.2,11/29/2018
705077.935,3621359.617,84.648,53.477,2,9,0.9,16:25.4,11/29/2018
705077.569,3621359.138,84.727,53.555,2,9,0.9,16:25.6,11/29/2018
705077.164,3621358.609,85.195,54.258,2,9,0.9,16:25.8,11/29/2018
705076.808,3621358.142,86.133,55.078,2,9,0.9,16:26.0,11/29/2018
705076.378,3621357.591,88.477,56.523,2,9,0.9,16:26.2,11/29/2018
705076.038,3621357.164,90.859,58.203,2,9,0.9,16:26.4,11/29/2018
705075.663,3621356.694,94.414,60.039,2,9,0.9,16:26.5,11/29/2018
705075.24,3621356.164,95.273,61.406,2,9,0.9,16:26.7,11/29/2018
705074.908,3621355.747,96.055,61.602,2,9,0.9,16:26.9,11/29/2018
705074.434,3621355.157,97.5,62.617,2,9,0.9,16:27.1,11/29/2018
705074.113,3621354.766,98.438,63.945,2,9,0.9,16:27.3,11/29/2018
705073.693,3621354.255,99.18,64.531,2,9,0.9,16:27.5,11/29/2018
705073.37,3621353.862,99.18,63.984,2,9,0.9,16:27.7,11/29/2018
705072.985,3621353.393,97.305,61.992,2,9,0.9,16:27.9,11/29/2018
705072.655,3621352.991,95.625,61.875,2,9,0.9,16:28.1,11/29/2018
705072.224,3621352.442,96.172,62.773,2,9,0.9,16:28.3,11/29/2018
705071.951,3621352.09,96.641,62.031,2,9,0.9,16:28.4,11/29/2018
705071.575,3621351.608,96.016,61.328,2,9,0.9,16:28.6,11/29/2018
705071.256,3621351.197,94.57,59.922,2,9,0.9,16:28.8,11/29/2018
705070.822,3621350.639,93.672,58.203,2,9,0.9,16:29.1,11/29/2018
705070.566,3621350.302,92.969,58.906,2,9,0.9,16:29.2,11/29/2018
705070.246,3621349.879,92.891,59.648,2,9,0.9,16:29.4,11/29/2018
705069.885,3621349.4,93.359,59.102,2,9,0.9,16:29.6,11/29/2018
705069.53,3621348.931,94.531,58.75,2,9,0.9,16:29.8,11/29/2018
705069.225,3621348.526,94.102,59.375,2,9,0.9,16:30.0,11/29/2018
705068.905,3621348.102,93.672,59.219,2,9,0.9,16:30.2,11/29/2018
705068.571,3621347.657,94.453,60.43,2,9,0.9,16:30.3,11/29/2018
705068.266,3621347.25,97.07,62.891,2,9,0.9,16:30.5,11/29/2018
705067.922,3621346.792,99.57,64.688,2,9,0.9,16:30.7,11/29/2018
705067.533,3621346.274,102.109,67.891,2,9,0.9,16:31.0,11/29/2018
705067.24,3621345.887,105.117,68.555,2,9,0.9,16:31.1,11/29/2018
705066.855,3621345.4,106.914,69.453,2,9,0.9,16:31.3,11/29/2018
705066.595,3621345.071,107.695,69.805,2,9,0.9,16:31.5,11/29/2018
705066.284,3621344.677,107.656,70.352,2,9,0.9,16:31.7,11/29/2018
705065.888,3621344.176,106.875,69.648,2,9,0.9,16:31.9,11/29/2018
705065.587,3621343.796,105.469,67.695,2,9,0.9,16:32.1,11/29/2018
705065.143,3621343.237,103.359,66.055,2,9,0.9,16:32.3,11/29/2018
705064.897,3621342.928,101.875,66.016,2,9,0.9,16:32.4,11/29/2018
705064.522,3621342.456,100.742,64.453,2,9,0.9,16:32.6,11/29/2018
705064.195,3621342.045,99.375,63.32,2,9,0.9,16:32.8,11/29/2018
705063.833,3621341.589,98.555,62.617,2,9,0.9,16:33.0,11/29/2018
705063.482,3621341.133,99.258,64.297,2,9,0.9,16:33.2,11/29/2018
705063.189,3621340.742,100.898,65.039,2,9,0.9,16:33.4,11/29/2018
705062.738,3621340.141,101.445,66.016,2,9,0.9,16:33.6,11/29/2018
705062.438,3621339.74,103.906,68.359,2,9,0.9,16:33.8,11/29/2018
705062.137,3621339.338,106.172,71.172,2,9,0.9,16:34.0,11/29/2018
705061.753,3621338.83,109.688,72.852,2,9,0.9,16:34.2,11/29/2018
705061.44,3621338.421,111.641,73.359,2,9,0.9,16:34.3,11/29/2018
705061.04,3621337.899,113.047,74.688,2,9,0.9,16:34.5,11/29/2018
705060.723,3621337.485,114.258,75.312,2,9,0.9,16:34.7,11/29/2018
705060.332,3621336.976,114.141,75.977,2,9,0.9,16:34.9,11/29/2018
705060.004,3621336.547,115.078,77.773,2,9,0.9,16:35.1,11/29/2018
705059.631,3621336.041,116.797,78.281,2,9,0.9,16:35.3,11/29/2018
705059.244,3621335.511,116.484,78.477,2,9,0.9,16:35.5,11/29/2018
705058.813,3621334.923,116.68,78.477,2,9,0.9,16:35.7,11/29/2018
705058.506,3621334.504,116.289,77.383,2,9,0.9,16:35.9,11/29/2018
705058.149,3621334.017,116.328,76.68,2,9,0.9,16:36.0,11/29/2018
705057.745,3621333.467,115.742,76.914,2,9,0.9,16:36.2,11/29/2018
705057.421,3621333.026,115.781,77.461,2,9,0.9,16:36.4,11/29/2018
705056.992,3621332.444,115.547,77.383,2,9,0.9,16:36.6,11/29/2018
705056.538,3621331.827,115.703,78.047,2,9,0.9,16:36.9,11/29/2018
705056.219,3621331.395,116.094,79.062,2,9,0.9,16:37.0,11/29/2018
705055.853,3621330.883,116.406,76.953,2,9,0.9,16:37.2,11/29/2018
705055.486,3621330.356,115.781,76.836,2,9,0.9,16:37.4,11/29/2018
705055.172,3621329.907,114.766,75.703,2,9,0.9,16:37.5,11/29/2018
705054.754,3621329.307,114.766,75.781,2,9,0.9,16:37.8,11/29/2018
705054.416,3621328.822,115.469,77.344,2,9,0.9,16:37.9,11/29/2018
705053.996,3621328.221,117.852,78.984,2,9,0.9,16:38.2,11/29/2018
705053.69,3621327.785,120.43,80.312,2,9,0.9,16:38.3,11/29/2018
705053.278,3621327.197,122.188,82.227,2,9,0.9,16:38.5,11/29/2018
705052.836,3621326.567,123.867,82.617,2,9,0.9,16:38.8,11/29/2018
705051.919,3621325.261,124.766,83.711,2,9,0.9,16:39.2,11/29/2018
705051.737,3621325.005,127.07,86.25,2,9,0.9,16:39.3,11/29/2018
705051.635,3621324.861,131.25,90.859,2,9,0.9,16:39.4,11/29/2018
705051.464,3621324.617,135.547,91.289,2,9,0.9,16:39.5,11/29/2018
705051.045,3621324.024,134.844,88.75,2,9,0.9,16:39.7,11/29/2018
705050.743,3621323.597,130.547,85.977,2,9,0.9,16:39.9,11/29/2018
705050.384,3621323.089,127.148,82.969,2,9,0.9,16:40.0,11/29/2018
705050.019,3621322.561,122.656,77.93,2,9,0.9,16:40.2,11/29/2018
705049.716,3621322.119,118.008,75.234,2,9,0.9,16:40.4,11/29/2018
705049.332,3621321.56,112.734,71.211,2,9,0.9,16:40.6,11/29/2018
705048.956,3621321.012,107.344,67.734,2,9,0.9,16:40.8,11/29/2018
705048.624,3621320.527,103.672,66.328,2,9,0.9,16:41.0,11/29/2018
705048.277,3621320.045,101.875,65.859,2,9,0.9,16:41.2,11/29/2018
705047.937,3621319.597,101.992,66.445,2,9,0.9,16:41.4,11/29/2018
705047.517,3621319.045,102.578,67.656,2,9,0.9,16:41.6,11/29/2018
705047.228,3621318.665,104.805,69.961,2,9,0.9,16:41.7,11/29/2018
705046.898,3621318.232,107.695,72.07,2,9,0.9,16:41.9,11/29/2018
705046.498,3621317.706,110.352,73.906,2,9,0.9,16:42.1,11/29/2018
705046.16,3621317.263,111.602,72.93,2,9,0.9,16:42.3,11/29/2018
705045.711,3621316.674,111.797,72.461,2,9,0.9,16:42.5,11/29/2018
705045.39,3621316.254,111.523,72.617,2,9,0.9,16:42.7,11/29/2018
705045.043,3621315.798,111.758,71.68,2,9,0.9,16:42.9,11/29/2018
705044.659,3621315.295,111.328,71.992,2,9,0.9,16:43.1,11/29/2018
705044.29,3621314.8,109.531,70.625,2,9,0.9,16:43.3,11/29/2018
705043.972,3621314.372,108.594,70.43,2,9,0.9,16:43.4,11/29/2018
705043.564,3621313.823,107.695,69.805,2,9,0.9,16:43.7,11/29/2018
705043.098,3621313.196,106.172,68.125,2,9,0.9,16:43.9,11/29/2018
705042.804,3621312.801,105.703,69.219,2,9,0.9,16:44.0,11/29/2018
705042.504,3621312.377,106.992,69.609,2,9,0.9,16:44.2,11/29/2018
705042.072,3621311.753,107.812,70.039,2,9,0.9,16:44.4,11/29/2018
705041.802,3621311.364,106.914,70.195,2,9,0.9,16:44.6,11/29/2018
705041.387,3621310.765,106.406,69.18,2,9,0.9,16:44.8,11/29/2018
705041.079,3621310.319,104.805,68.047,2,9,0.9,16:45.0,11/29/2018
705040.693,3621309.76,101.172,64.727,2,9,0.9,16:45.2,11/29/2018
705040.383,3621309.31,96.602,61.211,2,9,0.9,16:45.3,11/29/2018
705039.976,3621308.717,93.125,59.258,2,9,0.9,16:45.6,11/29/2018
705039.642,3621308.23,90.977,57.812,2,9,0.9,16:45.7,11/29/2018
705039.273,3621307.694,91.602,59.375,2,9,0.9,16:45.9,11/29/2018
705038.898,3621307.149,92.891,60.82,2,9,0.9,16:46.1,11/29/2018
705038.507,3621306.595,95.039,61.68,2,9,0.9,16:46.3,11/29/2018
705038.178,3621306.129,96.562,63.32,2,9,0.9,16:46.5,11/29/2018
705037.781,3621305.567,97.344,63.984,2,9,0.9,16:46.7,11/29/2018
705037.458,3621305.109,98.164,64.609,2,9,0.9,16:46.9,11/29/2018
705036.74,3621304.087,99.531,66.562,2,9,0.9,16:47.2,11/29/2018
705036.317,3621303.478,101.016,66.523,2,9,0.9,16:47.5,11/29/2018
705036.017,3621303.047,103.555,68.672,2,9,0.9,16:47.6,11/29/2018
705035.635,3621302.498,106.797,69.883,2,9,0.9,16:47.8,11/29/2018
705035.313,3621302.035,108.516,71.641,2,9,0.9,16:48.0,11/29/2018
705034.938,3621301.489,110.82,73.75,2,9,0.9,16:48.2,11/29/2018
705034.538,3621300.899,112.461,74.414,2,9,0.9,16:48.4,11/29/2018
705034.263,3621300.494,113.672,74.648,2,9,0.9,16:48.6,11/29/2018
705033.939,3621300.015,112.734,74.57,2,9,0.9,16:48.8,11/29/2018
705033.541,3621299.428,110.82,71.523,2,9,0.9,16:49.0,11/29/2018
705033.237,3621298.987,107.461,68.711,2,9,0.9,16:49.2,11/29/2018
705032.868,3621298.471,105.352,67.461,2,9,0.9,16:49.4,11/29/2018
705032.557,3621298.035,104.648,66.836,2,9,0.9,16:49.5,11/29/2018
705032.146,3621297.46,104.336,67.461,2,9,0.9,16:49.8,11/29/2018
705031.853,3621297.05,104.961,67.031,2,9,0.9,16:49.9,11/29/2018
705031.462,3621296.501,106.25,69.062,2,9,0.9,16:50.1,11/29/2018
705031.171,3621296.09,108.555,71.406,2,9,0.9,16:50.3,11/29/2018
705030.797,3621295.562,110.586,73.164,2,9,0.9,16:50.5,11/29/2018
705030.51,3621295.157,111.328,74.648,2,9,0.9,16:50.7,11/29/2018
705030.147,3621294.643,112.891,74.609,2,9,0.9,16:50.9,11/29/2018
705029.815,3621294.175,114.766,76.562,2,9,0.9,16:51.1,11/29/2018
705029.504,3621293.707,117.539,78.164,2,9,0.9,16:51.2,11/29/2018
705029.083,3621293.059,119.57,80.156,2,9,0.9,16:51.5,11/29/2018
705028.85,3621292.701,121.602,82.266,2,9,0.9,16:51.6,11/29/2018
705028.469,3621292.114,122.969,83.164,2,9,0.9,16:51.9,11/29/2018
705028.237,3621291.757,125.664,84.336,2,9,0.9,16:52.0,11/29/2018
705027.868,3621291.191,127.344,85.469,2,9,0.9,16:52.2,11/29/2018
705027.616,3621290.806,128.359,86.133,2,9,0.9,16:52.4,11/29/2018
705027.275,3621290.284,129.883,87.344,2,9,0.9,16:52.6,11/29/2018
705026.904,3621289.716,130.547,87.891,2,9,0.9,16:52.8,11/29/2018
705026.622,3621289.284,131.953,88.242,2,9,0.9,16:53.0,11/29/2018
705026.239,3621288.688,133.867,88.984,2,9,0.9,16:53.2,11/29/2018
705026.049,3621288.382,133.75,89.492,2,9,0.9,16:53.3,11/29/2018
705025.733,3621287.875,134.102,89.375,2,9,0.9,16:53.5,11/29/2018
705025.443,3621287.409,133.945,89.141,2,9,0.9,16:53.7,11/29/2018
705025.118,3621286.887,133.477,88.047,2,9,0.9,16:53.9,11/29/2018
705024.711,3621286.242,133.008,86.758,2,9,0.9,16:54.2,11/29/2018
705024.5,3621285.924,133.203,86.25,2,9,0.9,16:54.3,11/29/2018
705024.141,3621285.384,132.031,85.586,2,9,0.9,16:54.5,11/29/2018
705023.888,3621285.003,132.93,87.422,2,9,0.9,16:54.7,11/29/2018
705023.61,3621284.584,132.617,87.695,2,9,0.9,16:54.8,11/29/2018
705023.264,3621284.062,131.758,87.422,2,9,0.9,16:55.1,11/29/2018
705023.002,3621283.641,130.195,86.758,2,9,0.9,16:55.2,11/29/2018
705022.729,3621283.192,129.805,85.977,2,9,0.9,16:55.4,11/29/2018
705022.429,3621282.698,129.336,85.625,2,9,0.9,16:55.6,11/29/2018
705022.174,3621282.276,128.789,86.523,2,9,0.9,16:55.8,11/29/2018
705021.846,3621281.736,126.484,85.82,2,9,0.9,16:56.0,11/29/2018
705021.59,3621281.309,124.805,83.789,2,9,0.9,16:56.2,11/29/2018
705021.302,3621280.823,123.516,82.344,2,9,0.9,16:56.4,11/29/2018
705021.09,3621280.466,121.797,79.922,2,9,0.9,16:56.5,11/29/2018
705020.805,3621279.984,120,78.75,2,9,0.9,16:56.8,11/29/2018
705020.562,3621279.574,117.812,75.977,2,9,0.9,16:56.9,11/29/2018
705020.271,3621279.079,116.523,75.039,2,9,0.9,16:57.1,11/29/2018
705020.049,3621278.69,114.062,74.18,2,9,0.9,16:57.3,11/29/2018
705019.751,3621278.166,113.516,74.023,2,9,0.9,16:57.5,11/29/2018
705019.509,3621277.742,113.281,74.766,2,9,0.9,16:57.7,11/29/2018
705019.208,3621277.213,113.164,73.984,2,9,0.9,16:57.9,11/29/2018
705018.962,3621276.78,113.125,74.688,2,9,0.9,16:58.1,11/29/2018
705018.694,3621276.259,112.461,71.758,2,9,0.9,16:58.3,11/29/2018
705018.443,3621275.767,111.641,73.711,2,9,0.9,16:58.5,11/29/2018
705018.193,3621275.275,112.93,74.531,2,9,0.9,16:58.6,11/29/2018
705017.886,3621274.673,113.594,75.039,2,9,0.9,16:58.9,11/29/2018
705017.629,3621274.168,114.453,75,2,9,0.9,16:59.1,11/29/2018
705017.434,3621273.775,113.398,74.023,2,9,0.9,16:59.2,11/29/2018
705017.187,3621273.272,113.984,74.336,2,9,0.9,16:59.4,11/29/2018
705016.91,3621272.709,114.023,74.258,2,9,0.9,16:59.6,11/29/2018
705016.645,3621272.17,114.023,74.141,2,9,0.9,16:59.8,11/29/2018
705016.374,3621271.618,114.453,74.922,2,9,0.9,17:00.0,11/29/2018
705016.056,3621270.959,114.648,75.273,2,9,0.9,17:00.2,11/29/2018
705015.888,3621270.604,114.922,76.719,2,9,0.9,17:00.4,11/29/2018
705015.621,3621270.042,116.055,77.773,2,9,0.9,17:00.5,11/29/2018
705015.373,3621269.52,116.758,78.867,2,9,0.9,17:00.7,11/29/2018
705015.085,3621268.913,116.836,79.375,2,9,0.9,17:00.9,11/29/2018
705014.78,3621268.261,115.43,77.734,2,9,0.9,17:01.2,11/29/2018
705014.598,3621267.86,112.578,73.789,2,9,0.9,17:01.3,11/29/2018
705014.329,3621267.27,109.375,71.484,2,9,0.9,17:01.5,11/29/2018
705014.041,3621266.636,106.484,68.945,2,9,0.9,17:01.7,11/29/2018
705013.819,3621266.147,103.555,66.406,2,9,0.9,17:01.9,11/29/2018
705013.521,3621265.492,101.68,65.742,2,9,0.9,17:02.1,11/29/2018
705013.269,3621264.956,99.961,64.023,2,9,0.9,17:02.2,11/29/2018
705012.952,3621264.286,98.086,62.812,2,9,0.9,17:02.5,11/29/2018
705012.715,3621263.785,98.008,63.398,2,9,0.9,17:02.6,11/29/2018
705012.398,3621263.115,97.812,63.203,2,9,0.9,17:02.8,11/29/2018
705012.108,3621262.501,96.758,62.969,2,9,0.9,17:03.0,11/29/2018
705011.818,3621261.891,96.016,63.086,2,9,0.9,17:03.2,11/29/2018
705011.557,3621261.347,95.586,62.812,2,9,0.9,17:03.4,11/29/2018
705011.236,3621260.676,94.453,61.641,2,9,0.9,17:03.6,11/29/2018
705010.965,3621260.11,92.227,59.609,2,9,0.9,17:03.8,11/29/2018
705010.629,3621259.41,88.867,57.305,2,9,0.9,17:04.0,11/29/2018
705010.336,3621258.793,87.266,56.758,2,9,0.9,17:04.2,11/29/2018
705010.041,3621258.162,85.508,56.445,2,9,0.9,17:04.4,11/29/2018
705009.761,3621257.565,85.469,56.25,2,9,0.9,17:04.5,11/29/2018
705009.434,3621256.867,86.68,57.852,2,9,0.9,17:04.7,11/29/2018
705009.128,3621256.216,88.867,58.672,2,9,0.9,17:04.9,11/29/2018
705008.888,3621255.703,89.375,59.609,2,9,0.9,17:05.1,11/29/2018
705008.557,3621254.997,89.609,61.523,2,9,0.9,17:05.3,11/29/2018
705008.18,3621254.192,89.727,60.938,2,9,0.9,17:05.5,11/29/2018
705007.919,3621253.636,90.234,61.289,2,9,0.9,17:05.7,11/29/2018
705007.58,3621252.912,90.312,61.328,2,9,0.9,17:05.9,11/29/2018
705007.311,3621252.339,90.781,60.273,2,9,0.9,17:06.1,11/29/2018
705007.045,3621251.779,90.078,59.688,2,9,0.9,17:06.2,11/29/2018
705006.69,3621251.032,89.258,58.945,2,9,0.9,17:06.5,11/29/2018
705006.449,3621250.528,88.438,58.906,2,9,0.9,17:06.6,11/29/2018
705006.108,3621249.811,88.242,59.883,2,9,0.9,17:06.8,11/29/2018
705005.752,3621249.064,88.477,60,2,9,0.9,17:07.0,11/29/2018
705005.487,3621248.508,89.18,60.391,2,9,0.9,17:07.2,11/29/2018
705005.108,3621247.712,89.297,60.781,2,9,0.9,17:07.4,11/29/2018
705004.876,3621247.226,89.062,60.977,2,9,0.9,17:07.6,11/29/2018
705004.539,3621246.519,88.477,60.234,2,9,0.9,17:07.8,11/29/2018
705004.268,3621245.951,88.203,59.375,2,9,0.9,17:07.9,11/29/2018
705003.862,3621245.16,87.656,59.492,2,9,0.9,17:08.2,11/29/2018
705003.565,3621244.658,88.32,59.648,2,9,0.9,17:08.3,11/29/2018
705003.121,3621243.906,89.258,59.414,2,9,0.9,17:08.5,11/29/2018
705002.804,3621243.37,88.086,58.867,2,9,0.9,17:08.7,11/29/2018
705002.432,3621242.739,87.969,58.164,2,9,0.9,17:08.9,11/29/2018
705002.037,3621242.072,87.969,59.336,2,9,0.9,17:09.1,11/29/2018
705001.691,3621241.406,89.648,61.016,2,9,0.9,17:09.3,11/29/2018
705001.403,3621240.846,91.328,61.914,2,9,0.9,17:09.5,11/29/2018
705001.114,3621240.285,92.07,61.445,2,9,0.9,17:09.6,11/29/2018
705000.775,3621239.628,92.773,61.484,2,9,0.9,17:09.9,11/29/2018
705000.45,3621238.997,93.516,61.836,2,9,0.9,17:10.0,11/29/2018
705000.133,3621238.388,93.984,62.656,2,9,0.9,17:10.2,11/29/2018
704999.739,3621237.637,94.688,62.266,2,9,0.9,17:10.5,11/29/2018
704999.459,3621237.103,94.531,63.164,2,9,0.9,17:10.6,11/29/2018
704999.151,3621236.516,93.75,61.562,2,9,0.9,17:10.8,11/29/2018
704998.792,3621235.832,91.641,58.789,2,9,0.9,17:11.0,11/29/2018
704998.47,3621235.218,88.047,55.078,2,9,0.9,17:11.2,11/29/2018
704998.093,3621234.502,84.219,53.906,2,9,0.9,17:11.4,11/29/2018
704997.829,3621234,82.422,53.516,2,9,0.9,17:11.6,11/29/2018
704997.48,3621233.337,82.344,54.297,2,9,0.9,17:11.8,11/29/2018
704997.178,3621232.762,83.516,55.312,2,9,0.9,17:11.9,11/29/2018
704996.81,3621232.062,85.234,55.078,2,9,0.9,17:12.1,11/29/2018
704996.511,3621231.485,85.703,56.289,2,9,0.9,17:12.3,11/29/2018
704996.16,3621230.809,85.586,55.039,2,9,0.9,17:12.5,11/29/2018
704995.852,3621230.216,84.883,54.531,2,9,0.9,17:12.7,11/29/2018
704995.51,3621229.556,84.062,53.398,2,9,0.9,17:12.9,11/29/2018
704995.189,3621228.936,83.906,54.57,2,9,0.9,17:13.1,11/29/2018
704994.85,3621228.288,84.805,56.133,2,9,0.9,17:13.3,11/29/2018
704994.535,3621227.686,87.188,57.852,2,9,0.9,17:13.5,11/29/2018
704994.182,3621227.012,88.828,58.984,2,9,0.9,17:13.7,11/29/2018
704993.882,3621226.44,90.391,59.531,2,9,0.9,17:13.8,11/29/2018
704993.515,3621225.74,92.344,61.016,2,9,0.9,17:14.0,11/29/2018
704993.219,3621225.183,93.789,62.031,2,9,0.9,17:14.2,11/29/2018
704992.81,3621224.418,94.258,63.047,2,9,0.9,17:14.5,11/29/2018
704992.542,3621223.919,93.594,61.484,2,9,0.9,17:14.6,11/29/2018
704992.196,3621223.272,93.008,60.586,2,9,0.9,17:14.8,11/29/2018
704991.883,3621222.687,92.383,61.68,2,9,0.9,17:15.0,11/29/2018
704991.528,3621222.038,92.422,61.133,2,9,0.9,17:15.2,11/29/2018
704991.181,3621221.425,90.391,60.312,2,9,0.9,17:15.4,11/29/2018
704990.856,3621220.85,88.125,57.539,2,9,0.9,17:15.5,11/29/2018
704990.48,3621220.186,86.211,57.383,2,9,0.9,17:15.8,11/29/2018
704990.173,3621219.644,87.5,59.258,2,9,0.9,17:15.9,11/29/2018
704989.767,3621218.93,89.023,59.062,2,9,0.9,17:16.1,11/29/2018
704989.404,3621218.306,90.078,60.312,2,9,0.9,17:16.3,11/29/2018
704989.063,3621217.719,91.172,61.25,2,9,0.9,17:16.5,11/29/2018
704988.682,3621217.064,91.445,61.055,2,9,0.9,17:16.7,11/29/2018
704988.398,3621216.576,91.484,60.273,2,9,0.9,17:16.9,11/29/2018
704988.034,3621215.948,90,60.156,2,9,0.9,17:17.1,11/29/2018
704987.711,3621215.392,89.57,59.531,2,9,0.9,17:17.3,11/29/2018
704987.266,3621214.625,87.109,57.266,2,9,0.9,17:17.5,11/29/2018
704987.023,3621214.206,84.727,54.883,2,9,0.9,17:17.6,11/29/2018
704986.668,3621213.594,82.578,53.555,2,9,0.9,17:17.8,11/29/2018
704986.334,3621213.018,82.344,54.102,2,9,0.9,17:18.0,11/29/2018
704985.981,3621212.4,81.992,54.18,2,9,0.9,17:18.2,11/29/2018
704985.674,3621211.857,83.359,55.859,2,9,0.9,17:18.4,11/29/2018
704985.261,3621211.124,85.156,57.812,2,9,0.9,17:18.6,11/29/2018
704985.011,3621210.68,86.641,58.242,2,9,0.9,17:18.8,11/29/2018
704984.691,3621210.111,87.773,59.297,2,9,0.9,17:18.9,11/29/2018
704984.339,3621209.469,88.828,58.594,2,9,0.9,17:19.2,11/29/2018
704983.995,3621208.781,86.211,55.43,2,9,0.9,17:19.4,11/29/2018
704983.742,3621208.277,84.336,53.359,2,9,0.9,17:19.5,11/29/2018
704983.452,3621207.697,81.875,52.461,2,9,0.9,17:19.7,11/29/2018
704983.077,3621206.949,80.469,51.562,2,9,0.9,17:20.0,11/29/2018
704982.841,3621206.476,79.336,52.383,2,8,0.9,17:20.1,11/29/2018
704982.534,3621205.857,80.156,53.477,2,8,0.9,17:20.3,11/29/2018
704982.265,3621205.312,80.43,52.891,2,8,0.9,17:20.5,11/29/2018
704981.958,3621204.693,79.727,50.977,2,8,0.9,17:20.7,11/29/2018
704981.664,3621204.099,77.461,50.82,2,8,0.9,17:20.9,11/29/2018
704981.413,3621203.591,75.547,50.391,2,8,0.9,17:21.0,11/29/2018
704981.065,3621202.917,75.625,49.141,2,8,0.9,17:21.3,11/29/2018
704980.785,3621202.383,74.609,48.125,2,8,0.9,17:21.4,11/29/2018
704980.405,3621201.661,75.312,47.93,2,8,0.9,17:21.7,11/29/2018
704980.149,3621201.175,76.484,49.414,2,8,0.9,17:21.8,11/29/2018
704979.811,3621200.531,78.203,50.391,2,8,0.9,17:22.0,11/29/2018
704979.539,3621199.914,78.359,50.586,2,8,0.9,17:22.2,11/29/2018
704979.302,3621199.277,78.516,49.961,2,8,0.9,17:22.4,11/29/2018
704979.102,3621198.736,77.812,50.234,2,8,0.9,17:22.6,11/29/2018
704978.89,3621198.164,77.5,50.195,2,8,0.9,17:22.7,11/29/2018
704978.657,3621197.535,77.812,52.539,2,8,0.9,17:22.9,11/29/2018
704978.414,3621196.888,78.945,52.852,2,8,0.9,17:23.1,11/29/2018
704978.133,3621196.193,79.727,51.602,2,8,0.9,17:23.3,11/29/2018
704977.916,3621195.654,78.477,51.641,2,8,0.9,17:23.5,11/29/2018
704977.606,3621194.887,77.891,50.352,2,8,0.9,17:23.7,11/29/2018
704977.403,3621194.384,76.523,49.414,2,8,0.9,17:23.9,11/29/2018
704977.089,3621193.614,76.758,49.688,2,8,0.9,17:24.1,11/29/2018
704976.889,3621193.155,77.07,50.195,2,8,0.9,17:24.3,11/29/2018
704976.557,3621192.395,79.141,51.875,2,8,0.9,17:24.5,11/29/2018
704976.337,3621191.891,81.289,53.359,2,8,0.9,17:24.7,11/29/2018
704976.09,3621191.325,81.289,52.188,2,8,0.9,17:24.8,11/29/2018
704975.801,3621190.662,80.117,51.016,2,8,0.9,17:25.0,11/29/2018
704975.54,3621190.08,80.156,51.016,2,8,0.9,17:25.2,11/29/2018
